route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
838H,1,927404,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11371,15872,1
838H,1,927405,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11021,15872,1
838H,1,927406,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11366,15872,1
838H,1,927407,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11371,15872,1
839,5,927408,Mt Barker West Clockwise Loop,,0,11385,14445,1
839,3,927411,Mt Barker West Clockwise Loop,,0,11358,14445,1
839,3,927412,Mt Barker West Clockwise Loop,,0,11208,14445,1
839,1,927413,Mt Barker West Clockwise Loop,,0,11345,14445,1
839,1,927414,Mt Barker West Clockwise Loop,,0,11345,14445,1
839,18,927415,Mt Barker West Clockwise Loop,,0,11358,14445,1
839,18,927416,Mt Barker West Clockwise Loop,,0,11208,14445,1
839,2,927417,Mt Barker West Clockwise Loop,,0,11385,14445,1
839,1,927418,Mt Barker West Clockwise Loop,,0,11358,14445,1
839,1,927419,Mt Barker West Clockwise Loop,,0,11351,14445,1
839,1,927420,Mt Barker West Clockwise Loop,,0,11371,14445,1
839,1,927421,Mt Barker West Clockwise Loop,,0,11357,14445,1
839,1,927422,Mt Barker West Clockwise Loop,,0,11342,14445,1
839,1,927423,Mt Barker West Clockwise Loop,,0,11347,14445,1
839,1,927424,Mt Barker West Clockwise Loop,,0,11344,14445,1
839,1,927425,Mt Barker West Clockwise Loop,,0,11355,14445,1
839,1,927426,Mt Barker West Clockwise Loop,,0,11345,14445,1
839,1,927427,Mt Barker West Clockwise Loop,,0,11345,14445,1
839,1,927428,Mt Barker West Clockwise Loop,,0,11354,14445,1
839,1,927429,Mt Barker West Clockwise Loop,,0,11200,14445,1
839,1,927430,Mt Barker West Clockwise Loop,,0,11348,14445,1
839,1,927431,Mt Barker West Clockwise Loop,,0,11201,14445,1
839,1,927432,Mt Barker West Clockwise Loop,,0,11345,14445,1
839,1,927433,Mt Barker West Clockwise Loop,,0,11350,14445,1
839R,1,927434,Mt Barker West Clockwise Loop (on Request),,0,11201,10920,1
839R,1,927435,Mt Barker West Clockwise Loop (on Request),,0,11344,10920,1
839R,1,927436,Mt Barker West Clockwise Loop (on Request),,0,11345,10920,1
841F,1,927437,City,,0,11354,12968,1
841F,1,927438,Nairne,,1,11374,12966,1
841F,1,927439,Nairne (continues as 837),,1,11350,12967,1
841F,1,927440,City,,0,11350,12968,1
841F,1,927441,City,,0,11355,12968,1
850,25,927442,Macclesfield,,1,11385,7897,1
850,5,927443,Macclesfield,,1,11385,7897,1
850,1,927445,Aldgate,,0,11381,7898,1
850,22,927446,Macclesfield,,1,11385,7897,1
850,2,927447,Macclesfield,,1,11385,7897,1
852,1,927458,Mt Barker,,0,11380,16507,1
852,10,927460,Strathalbyn,,1,11382,16508,1
852,10,927461,Mt Barker,,0,11382,16507,1
852,1,927463,Strathalbyn,,1,11382,16508,1
852,1,927464,Mt Barker,,0,11382,16507,1
852,1,927465,Strathalbyn,,1,11384,16508,1
852,1,927466,Mt Barker,,0,11384,16507,1
852,1,927467,Strathalbyn,,1,11384,16508,1
860F,1,927470,City,,0,11364,16504,1
860F,1,927471,Mt Barker,,1,11359,16505,1
860F,1,927472,City,,0,11346,16504,1
860F,1,927473,Mt Barker,,1,11201,16505,1
860F,1,927474,Mt Barker,,1,11357,16505,1
860F,1,927475,Mt Barker,,1,11371,16505,1
860F,1,927476,City,,0,11348,16504,1
861,17,927477,City,,0,11365,16568,1
861,3,927478,City,,0,11006,16568,1
861,3,927479,Glen Osmond,,1,11206,16569,1
861,3,927480,City,,0,11009,16568,1
861,3,927482,Glen Osmond,,1,11015,16569,1
861,3,927483,City,,0,11206,16568,1
861,3,927485,City,,0,11366,16568,1
861,18,927486,City,,0,11006,16568,1
861,18,927487,Glen Osmond,,1,11206,16569,1
861,18,927488,City,,0,11009,16568,1
861,1,927489,Glen Osmond,,1,11005,16569,1
861,18,927490,Glen Osmond,,1,11015,16569,1
861,18,927491,City,,0,11206,16568,1
861,1,927492,Glen Osmond,,1,11369,16569,1
861,18,927493,City,,0,11366,16568,1
861,9,927494,City,,0,11365,16568,1
861,1,927495,Glen Osmond,,1,11366,16569,1
861,1,927496,City,,0,11366,16568,1
861,1,927497,Glen Osmond,,1,11366,16569,1
861,1,927498,City,,0,11366,16568,1
861,1,927499,Glen Osmond,,1,11364,16569,1
861,1,927500,City,,0,11364,16568,1
861,1,927501,City,,0,11201,16568,1
861,1,927502,City,,0,11347,16568,1
861,1,927503,Glen Osmond,,1,11026,16569,1
861,1,927504,City,,0,11206,16568,1
861,1,927505,Glen Osmond,,1,11207,16569,1
861,1,927506,City,,0,11207,16568,1
861,1,927507,Glen Osmond,,1,11004,16569,1
861,1,927508,Glen Osmond,,1,11003,16569,1
861,1,927509,City,,0,11018,16568,1
861,1,927510,Glen Osmond,,1,11201,16569,1
861,1,927511,Glen Osmond,,1,11207,16569,1
861,1,927512,City,,0,11204,16568,1
861,1,927513,Glen Osmond,,1,11202,16569,1
861,1,927514,City,,0,11202,16568,1
861,1,927515,Glen Osmond,,1,11201,16569,1
861,1,927516,City,,0,11344,16568,1
861,1,927517,Glen Osmond,,1,11207,16569,1
861,1,927518,City,,0,11206,16568,1
861,1,927519,Glen Osmond,,1,11008,16569,1
861,1,927520,Glen Osmond,,1,11210,16569,1
861,1,927521,City,,0,11210,16568,1
861,1,927522,Glen Osmond,,1,11347,16569,1
861,1,927523,City,,0,11347,16568,1
861,1,927524,Glen Osmond,,1,11021,16569,1
861,1,927525,City,,0,11018,16568,1
861,1,927526,Glen Osmond,,1,11006,16569,1
861,1,927527,Glen Osmond,,1,11205,16569,1
861,1,927528,Glen Osmond,,1,11208,16569,1
861,1,927529,City,,0,11026,16568,1
861,1,927530,Glen Osmond,,1,11018,16569,1
861,1,927531,Glen Osmond,,1,11347,16569,1
861,1,927532,City,,0,11347,16568,1
861,1,927533,City,,0,11004,16568,1
861,1,927534,Glen Osmond,,1,11009,16569,1
861,1,927535,City,,0,11003,16568,1
861,1,927536,City,,0,11021,16568,1
861,1,927537,City,,0,11347,16568,1
861,1,927538,City,,0,11375,16568,1
861,1,927539,City,,0,11010,16568,1
861,1,927540,City,,0,11004,16568,1
861,1,927541,Glen Osmond,,1,11023,16569,1
861,1,927542,City,,0,11023,16568,1
861,1,927543,Glen Osmond,,1,11349,16569,1
861,1,927544,City,,0,11015,16568,1
861,1,927545,Glen Osmond,,1,11343,16569,1
861,1,927546,City,,0,11343,16568,1
861,1,927547,Glen Osmond,,1,11012,16569,1
861,1,927548,City,,0,11012,16568,1
861,1,927549,City,,0,11000,16568,1
861,1,927550,Glen Osmond,,1,11000,16569,1
861,1,927551,Glen Osmond,,1,11364,16569,1
861,1,927552,City,,0,11364,16568,1
861,9,927553,Glen Osmond,,1,11377,16569,1
861,1,927554,Glen Osmond,,1,11026,16569,1
861,1,927555,City,,0,11026,16568,1
861,1,927556,Glen Osmond,,1,11004,16569,1
861,1,927557,Glen Osmond,,1,11375,16569,1
861,1,927558,City,,0,11025,16568,1
861,1,927559,Glen Osmond,,1,11203,16569,1
861,1,927560,Glen Osmond,,1,11347,16569,1
861,1,927561,City,,0,11008,16568,1
861,1,927562,Glen Osmond,,1,11343,16569,1
861,1,927563,Glen Osmond,,1,11364,16569,1
861,1,927564,City,,0,11364,16568,1
861,1,927565,Glen Osmond,,1,11020,16569,1
861,1,927566,City,,0,11347,16568,1
861,1,927567,City,,0,11005,16568,1
861,1,927568,Glen Osmond,,1,11010,16569,1
861,1,927569,City,,0,11365,16568,1
861,1,927570,Glen Osmond,,1,11024,16569,1
861,1,927571,City,,0,11369,16568,1
861,1,927572,Glen Osmond,,1,11357,16569,1
861,1,927573,City,,0,11357,16568,1
861,1,927574,Glen Osmond,,1,11026,16569,1
861,1,927575,City,,0,11026,16568,1
863,3,927577,Aldgate,,1,11010,16572,1
863,3,927578,Aldgate,,1,11019,16572,1
863,23,927579,City,,0,11003,16571,1
863,1,927580,Aldgate,,1,11360,16572,1
863,18,927581,Aldgate,,1,11010,16572,1
863,18,927582,Aldgate,,1,11019,16572,1
863,45,927583,City,,0,11003,16571,1
863,1,927584,Aldgate,,1,11202,16572,1
863,1,927585,City,,0,11000,16570,1
863,1,927586,Aldgate,,1,11016,16572,1
863,1,927587,City,,0,11006,16570,1
893,1,927656,Blackwood,,0,11202,9095,1
894,1,927657,Blackwood,,0,11000,9093,1
894,1,927658,Aldgate,,1,11000,9230,1
894,1,927659,Blackwood,,0,11006,9097,1
894,1,927660,Blackwood,,0,11006,9097,1
894,1,927661,Aldgate,,1,11006,9230,1
894S,1,927665,Stirling,,1,11021,9241,1
894S,1,927666,Stirling,,1,11006,9241,1
HL1,5,927667,Windsor Ave,,0,11382,8609,1
HL2,5,927668,Mt Barker Kmart,,1,11385,8610,1
T800,17,927669,Mt Barker,,1,11340,16484,1
T800,17,927671,Mt Barker,,1,11351,16484,1
T800,17,927673,City,,0,11011,16483,1
T800,17,927675,Mt Barker,,1,11351,16484,1
T800,17,927676,Mt Barker,,1,11210,16484,1
T800,17,927677,Mt Barker,,1,11381,16484,1
T800,3,927679,City,,0,11010,16483,1
T800,3,927680,Mt Barker,,1,11368,16484,1
T800,3,927681,City,,0,11351,16483,1
T800,3,927682,City,,0,11352,16483,1
T800,3,927683,City,,0,11366,16483,1
T800,3,927684,Mt Barker,,1,11213,16484,1
T800,3,927685,City,,0,11203,16483,1
T800,1,927686,City,,0,11358,16483,1
T800,18,927687,City,,0,11010,16483,1
T800,18,927688,Mt Barker,,1,11368,16484,1
T800,18,927689,City,,0,11351,16483,1
T800,18,927690,City,,0,11352,16483,1
T800,18,927691,City,,0,11366,16483,1
T800,18,927692,Mt Barker,,1,11213,16484,1
T800,18,927693,City,,0,11203,16483,1
T800,9,927694,Mt Barker,,1,11340,16484,1
T800,1,927695,City,,0,11373,16483,1
T800,9,927696,Mt Barker,,1,11351,16484,1
T800,1,927697,City,,0,11016,16483,1
T800,9,927698,City,,0,11011,16483,1
T800,1,927699,City,,0,11369,16483,1
T800,9,927700,Mt Barker,,1,11351,16484,1
T800,9,927701,Mt Barker,,1,11210,16484,1
T800,9,927702,Mt Barker,,1,11381,16484,1
T800,1,927703,City,,0,11362,16483,1
T800,1,927704,Mt Barker,,1,11354,16484,1
T800,1,927705,Mt Barker,,1,11016,16484,1
T800,1,927706,City,,0,11369,16483,1
T800,1,927707,City,,0,11360,16483,1
T800,1,927708,City,,0,11213,16483,1
T800,1,927709,Mt Barker,,1,11210,16484,1
T800,1,927710,City,,0,11206,16483,1
T800,1,927711,Mt Barker,,1,11367,16484,1
T800,1,927712,City,,0,11354,16483,1
T800,1,927713,Mt Barker,,1,11204,16484,1
T800,1,927714,City,,0,11204,16483,1
T800,1,927715,Mt Barker,,1,11207,16484,1
T800,1,927716,Mt Barker,,1,11341,16484,1
T800,1,927717,Mt Barker,,1,11361,16484,1
T800,1,927718,City,,0,11352,16483,1
T800,1,927719,Mt Barker,,1,11203,16484,1
T800,1,927720,City,,0,11203,16483,1
T800,1,927721,Mt Barker,,1,11362,16484,1
T800,1,927722,City,,0,11207,16483,1
T800,1,927723,Mt Barker,,1,11203,16484,1
T800,1,927724,City,,0,11202,16483,1
T800,1,927725,City,,0,11210,16483,1
T800,1,927726,Mt Barker,,1,11373,16484,1
T800,1,927727,Mt Barker,,1,11205,16484,1
T800,1,927728,City,,0,11373,16483,1
T800,1,927729,Mt Barker,,1,11373,16484,1
T800,1,927730,City,,0,11371,16483,1
T800,1,927731,City,,0,11367,16483,1
T800,1,927732,Mt Barker,,1,11368,16484,1
T800,1,927733,City,,0,11351,16483,1
T800,1,927734,Mt Barker,,1,11351,16484,1
T800,1,927735,City,,0,11362,16483,1
T800,1,927736,Mt Barker,,1,11208,16484,1
T800,1,927737,City,,0,11208,16483,1
T800,1,927738,Mt Barker,,1,11348,16484,1
T800,1,927739,City,,0,11213,16483,1
T800,1,927740,Mt Barker,,1,11366,16484,1
T800,1,927741,Mt Barker,,1,11352,16484,1
T800,1,927742,City,,0,11007,16483,1
T800,1,927743,Mt Barker,,1,11365,16484,1
T800,1,927744,City,,0,11346,16483,1
T800,1,927745,Mt Barker,,1,11208,16484,1
T800,1,927746,City,,0,11342,16483,1
T800,1,927747,Mt Barker,,1,11026,16484,1
T800,1,927748,Mt Barker,,1,11356,16484,1
T800,1,927749,City,,0,11356,16483,1
T800,1,927750,Mt Barker,,1,11008,16484,1
T800,1,927751,City,,0,11008,16483,1
T800,1,927752,Mt Barker,,1,11349,16484,1
T800,1,927753,City,,0,11207,16483,1
T800,1,927754,Mt Barker,,1,11368,16484,1
T800,1,927755,City,,0,11341,16483,1
T800,1,927756,City,,0,11343,16483,1
T800,1,927757,Mt Barker,,1,11364,16484,1
T800,1,927758,Mt Barker,,1,11342,16484,1
T800,1,927759,City,,0,11366,16483,1
T800,1,927760,City,,0,11373,16483,1
T800,1,927761,City,,0,11355,16483,1
T800,1,927762,Mt Barker,,1,11206,16484,1
T800,1,927763,City,,0,11205,16483,1
T800,1,927764,City,,0,11347,16483,1
T800,1,927765,City,,0,11201,16483,1
T800,1,927766,Mt Barker,,1,11347,16484,1
T800,1,927767,City,,0,11200,16483,1
T800,1,927768,City,,0,11352,16483,1
T800,1,927769,Mt Barker,,1,11342,16484,1
T800,1,927770,City,,0,11341,16483,1
T800,1,927771,Mt Barker,,1,11373,16484,1
T800,1,927772,Mt Barker,,1,11356,16484,1
T800,1,927773,Mt Barker,,1,11207,16484,1
T800,1,927774,Mt Barker,,1,11344,16484,1
T800,1,927775,City,,0,11366,16483,1
T800,1,927776,Mt Barker,,1,11370,16484,1
T800,1,927777,City,,0,11357,16483,1
T800,1,927778,Mt Barker,,1,11344,16484,1
T800,1,927779,City,,0,11204,16483,1
T800,1,927780,Mt Barker,,1,11022,16484,1
T800,1,927781,City,,0,11345,16483,1
T800,1,927782,City,,0,11356,16483,1
T800,1,927783,City,,0,11343,16483,1
T800,1,927784,Mt Barker,,1,11213,16484,1
T800,1,927785,City,,0,11349,16483,1
T800,1,927786,Mt Barker,,1,11010,16484,1
T800,1,927787,City,,0,11351,16483,1
T800,1,927788,Mt Barker,,1,11350,16484,1
T800,1,927789,Mt Barker,,1,11363,16484,1
T800,1,927790,City,,0,11352,16483,1
T800,1,927791,Mt Barker,,1,11361,16484,1
T800,1,927792,City,,0,11207,16483,1
T800,1,927793,City,,0,11352,16483,1
T800,1,927794,Mt Barker,,1,11352,16484,1
T800,1,927795,Mt Barker,,1,11355,16484,1
T800,1,927796,City,,0,11356,16483,1
T800,1,927797,Mt Barker,,1,11356,16484,1
T800,1,927798,City,,0,11208,16483,1
T800,1,927799,Mt Barker,,1,11019,16484,1
T800,1,927800,City,,0,11359,16483,1
T800,1,927801,Mt Barker,,1,11359,16484,1
T800,1,927802,City,,0,11200,16483,1
T800,1,927803,City,,0,11362,16483,1
T800,1,927804,Mt Barker,,1,11340,16484,1
T800,1,927805,Mt Barker,,1,11207,16484,1
T800,1,927806,City,,0,11356,16483,1
T800,1,927807,Mt Barker,,1,11356,16484,1
T800,1,927808,Mt Barker,,1,11376,16484,1
T800,1,927809,Mt Barker,,1,11362,16484,1
T800,1,927810,City,,0,11367,16483,1
T800,1,927811,Mt Barker,,1,11367,16484,1
T800,1,927812,City,,0,11210,16483,1
T800,1,927813,Mt Barker,,1,11366,16484,1
T800,1,927814,City,,0,11205,16483,1
T800,1,927815,Mt Barker,,1,11369,16484,1
T800,1,927816,Mt Barker,,1,11358,16484,1
T800,1,927817,Mt Barker,,1,11341,16484,1
T801,3,927819,Mt Barker,,1,11208,16489,1
T801,1,927821,City (RAH),,0,11019,16488,1
T801,18,927822,Mt Barker,,1,11208,16489,1
T801,1,927823,Mt Barker,,1,11344,16489,1
T801,1,927824,City (RAH),,0,11341,16488,1
T801,1,927825,Mt Barker,,1,11353,16489,1
T801,1,927826,City (RAH),,0,11359,16488,1
T801,1,927827,City (RAH),,0,11340,16488,1
T801,1,927828,Mt Barker,,1,11340,16489,1
T801,1,927829,City (RAH),,0,11359,16488,1
T801,1,927830,City (RAH),,0,11201,16488,1
T801,1,927831,Mt Barker,,1,11342,16489,1
T801,1,927832,City (RAH),,0,11348,16488,1
T801,1,927833,Mt Barker,,1,11348,16489,1
T801,1,927834,Mt Barker,,1,11341,16489,1
T801,1,927835,City (RAH),,0,11378,16488,1
T801,1,927836,City (RAH),,0,11340,16488,1
T801,1,927837,Mt Barker,,1,11353,16489,1
T801,1,927838,Mt Barker,,1,11347,16489,1
T801,9,927839,City (RAH),,0,11377,16488,1
T801,9,927840,Mt Barker,,1,11377,16489,1
T801,1,927841,City (RAH),,0,11358,16488,1
T801,1,927842,Mt Barker,,1,11358,16489,1
T801,1,927843,City (RAH),,0,11022,16488,1
T801,1,927844,City (RAH),,0,11344,16488,1
T801,1,927845,Mt Barker,,1,11343,16489,1
T801,1,927846,City (RAH),,0,11208,16488,1
T801,1,927847,Mt Barker,,1,11378,16489,1
T801,1,927848,City (RAH),,0,11205,16488,1
T801,1,927849,Mt Barker,,1,11205,16489,1
T801,1,927850,City (RAH),,0,11354,16488,1
T801,1,927851,City (RAH),,0,11378,16488,1
T801,1,927852,City (RAH),,0,11374,16488,1
T801,1,927853,Mt Barker,,1,11343,16489,1
T801,1,927854,Mt Barker,,1,11367,16489,1
T801,1,927855,Mt Barker,,1,11360,16489,1
T801,1,927856,Mt Barker,,1,11354,16489,1
T801,1,927857,City (RAH),,0,11021,16488,1
T801,1,927858,Mt Barker,,1,11357,16489,1
T801,1,927859,Mt Barker,,1,11345,16489,1
T801,1,927860,Mt Barker,,1,11342,16489,1
T801,1,927861,City (RAH),,0,11368,16488,1
T801,1,927862,Mt Barker,,1,11205,16489,1
T801,1,927863,Mt Barker,,1,11378,16489,1
T801,1,927864,Mt Barker,,1,11346,16489,1
T801,1,927865,City (RAH),,0,11357,16488,1
T842,1,927866,Nairne,,1,11352,16502,1
T842,1,927867,City,,0,11353,16500,1
T842,1,927868,Nairne (continues as 837),,1,11355,16501,1
T842,1,927869,City,,0,11347,16500,1
T863,17,927870,Aldgate,,1,11001,16496,1
T863,17,927871,Aldgate,,1,11024,16496,1
T863,3,927873,Aldgate,,1,11007,16496,1
T863,3,927874,Aldgate,,1,11018,16496,1
T863,18,927875,Aldgate,,1,11007,16496,1
T863,18,927876,Aldgate,,1,11018,16496,1
T863,9,927877,Aldgate,,1,11001,16496,1
T863,9,927878,Aldgate,,1,11024,16496,1
T863,1,927879,City,,0,11381,16495,1
T863,1,927880,Aldgate,,1,11023,16496,1
T863,1,927881,City,,0,11204,16495,1
T863,1,927882,City,,0,11026,16495,1
T863,1,927885,Aldgate,,1,11004,16496,1
T863,1,927886,Aldgate,,1,11025,16496,1
T863,1,927887,City,,0,11010,16495,1
T863,1,927888,Aldgate,,1,11006,16496,1
T863,1,927889,City,,0,11012,16495,1
T863,1,927890,City,,0,11369,16495,1
T863,1,927891,Aldgate,,1,11210,16496,1
T863,1,927892,City,,0,11025,16495,1
T863,1,927893,Aldgate,,1,11026,16496,1
T863,1,927894,City,,0,11024,16495,1
801,11,927895,Mt Barker,,1,11200,16487,1
801,11,927896,City (RAH),,0,11200,16486,1
801,11,927897,Mt Barker,,1,11200,16487,1
801,11,927898,City (RAH),,0,11200,16486,1
801,11,927899,City (RAH),,0,11201,16486,1
801,11,927900,Mt Barker,,1,11202,16487,1
801,11,927901,City (RAH),,0,11202,16486,1
801,11,927902,City (RAH),,0,11202,16486,1
801,11,927903,Mt Barker,,1,11203,16487,1
801,11,927904,City (RAH),,0,11203,16486,1
801,11,927905,Mt Barker,,1,11203,16487,1
801,11,927906,Mt Barker,,1,11000,16487,1
801,11,927907,City (RAH),,0,11002,16486,1
801,11,927908,City (RAH),,0,11000,16486,1
801,11,927909,City (RAH),,0,11349,16486,1
801,11,927910,Mt Barker,,1,11349,16487,1
801,11,927911,Mt Barker,,1,11349,16487,1
801,11,927912,City (RAH),,0,11349,16486,1
801,11,927913,City (RAH),,0,11346,16486,1
801,11,927914,Mt Barker,,1,11344,16487,1
801,11,927915,Mt Barker,,1,11342,16487,1
801,11,927916,City (RAH),,0,11342,16486,1
801,11,927917,Mt Barker,,1,11342,16487,1
801,11,927918,City (RAH),,0,11342,16486,1
801,11,927919,Mt Barker,,1,11342,16487,1
801,11,927920,City (RAH),,0,11350,16486,1
801,11,927921,Mt Barker,,1,11350,16487,1
801,11,927922,City (RAH),,0,11353,16486,1
801,11,927923,Mt Barker,,1,11353,16487,1
801,11,927924,City (RAH),,0,11350,16486,1
801,11,927925,City (RAH),,0,11346,16486,1
801,11,927926,Mt Barker,,1,11346,16487,1
801,11,927927,City (RAH),,0,11341,16486,1
801,11,927928,Mt Barker,,1,11341,16487,1
801,11,927929,Mt Barker,,1,11345,16487,1
801,11,927930,City (RAH),,0,11351,16486,1
801,11,927931,Mt Barker,,1,11351,16487,1
801,11,927932,City (RAH),,0,11350,16486,1
801,11,927933,Mt Barker,,1,11350,16487,1
801,11,927934,Mt Barker,,1,11343,16487,1
801,11,927935,City (RAH),,0,11349,16486,1
801,11,927936,Mt Barker,,1,11349,16487,1
801,11,927937,City (RAH),,0,11351,16486,1
801,11,927938,Mt Barker,,1,11351,16487,1
801,11,927939,City (RAH),,0,11351,16486,1
801,11,927940,Mt Barker,,1,11351,16487,1
801,11,927941,City (RAH),,0,11344,16486,1
801,11,927942,City (RAH),,0,11345,16486,1
801,11,927943,Mt Barker,,1,11345,16487,1
801,11,927944,City (RAH),,0,11347,16486,1
801,11,927945,Mt Barker,,1,11347,16487,1
801,11,927946,City (RAH),,0,11349,16486,1
801,11,927947,Mt Barker,,1,11349,16487,1
801,11,927948,City (RAH),,0,11350,16486,1
801,11,927949,City (RAH),,0,11354,16486,1
801,11,927950,Mt Barker,,1,11354,16487,1
801,11,927951,City (RAH),,0,11354,16486,1
801,11,927952,Mt Barker,,1,11354,16487,1
837,11,927959,Nairne,,1,11000,10375,1
837,11,927960,Mt Barker,,0,11000,10372,1
837,11,927961,Nairne,,1,11000,10375,1
837,11,927962,Nairne,,1,11353,10375,1
837,11,927963,Mt Barker,,0,11344,10372,1
837,11,927964,Mt Barker,,0,11349,10372,1
837,11,927965,Nairne,,1,11354,10375,1
837,11,927966,Mt Barker,,0,11354,10372,1
837,11,927967,Nairne,,1,11354,10375,1
837,11,927968,Mt Barker,,0,11354,10372,1
838H,11,927969,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11201,15872,1
838H,11,927970,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11000,15872,1
838H,11,927971,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11001,15872,1
838H,11,927972,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11345,15872,1
838H,11,927973,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11345,15872,1
839,11,927974,Mt Barker West Clockwise Loop,,0,11002,14445,1
839,11,927975,Mt Barker West Clockwise Loop,,0,11344,14445,1
839,11,927976,Mt Barker West Clockwise Loop,,0,11340,14445,1
839,11,927977,Mt Barker West Clockwise Loop,,0,11344,14445,1
839,11,927978,Mt Barker West Clockwise Loop,,0,11340,14445,1
861,11,927979,Glen Osmond,,1,11201,16569,1
861,11,927980,City,,0,11201,16568,1
861,11,927981,Glen Osmond,,1,11202,16569,1
861,11,927982,City,,0,11202,16568,1
861,11,927983,Glen Osmond,,1,11202,16569,1
861,11,927984,City,,0,11203,16568,1
861,11,927985,Glen Osmond,,1,11002,16569,1
861,11,927986,Glen Osmond,,1,11000,16569,1
863,11,927987,City,,0,11000,16570,1
N801,11,927996,Mt Barker,,1,11349,16491,1
N801,11,927997,City,,0,11346,16490,1
N801,11,927998,Mt Barker,,1,11346,16491,1
N801,11,927999,City,,0,11349,16490,1
N801,11,928000,Mt Barker,,1,11349,16491,1
N801,11,928001,City,,0,11342,16490,1
N801,11,928002,Mt Barker,,1,11342,16491,1
N801,11,928003,Mt Barker,,1,11342,16491,1
T800,11,928004,Mt Barker,,1,11201,16484,1
T800,11,928005,City,,0,11201,16483,1
T800,11,928006,Mt Barker,,1,11201,16484,1
T800,11,928007,City,,0,11201,16483,1
T800,11,928008,Mt Barker,,1,11201,16484,1
T800,11,928009,Mt Barker,,1,11202,16484,1
T800,11,928010,City,,0,11203,16483,1
T800,11,928011,City,,0,11000,16483,1
T800,11,928012,City,,0,11002,16483,1
T800,11,928013,Mt Barker,,1,11002,16484,1
T800,11,928014,City,,0,11002,16483,1
T800,11,928015,Mt Barker,,1,11002,16484,1
T800,11,928016,City,,0,11001,16483,1
T800,11,928017,Mt Barker,,1,11001,16484,1
T800,11,928018,City,,0,11001,16483,1
T800,11,928019,Mt Barker,,1,11001,16484,1
T800,11,928020,City,,0,11000,16483,1
T800,11,928021,Mt Barker,,1,11000,16484,1
T800,11,928022,Mt Barker,,1,11346,16484,1
T800,11,928023,City,,0,11346,16483,1
T800,11,928024,Mt Barker,,1,11346,16484,1
T800,11,928025,City,,0,11344,16483,1
T800,11,928026,City,,0,11344,16483,1
T800,11,928027,Mt Barker,,1,11344,16484,1
T800,11,928028,City,,0,11342,16483,1
T800,11,928029,Mt Barker,,1,11342,16484,1
T800,11,928030,City,,0,11342,16483,1
T800,11,928031,City,,0,11342,16483,1
